"","type","id","subjectId","date","duration","room","reasonsString","category","score","reasonsList","timestamp"
5360,"feeback","507066431165595207","Aspectos Legales y Profesionales","2022-05-03 23:54:30.253880+00:00",2,"3203","Normal","Mi estado físico ha sido bueno",5,"['Normal']",1651622070.25388
5361,"feeback","507066431165595207","Aspectos Legales y Profesionales","2022-05-03 23:54:30.253880+00:00",2,"3203","Agobiado/a","Mi estado anímico ha sido bueno",2,"['Agobiado/a']",1651622070.25388
5362,"feeback","507066431165595207","Aspectos Legales y Profesionales","2022-05-03 23:54:30.253880+00:00",2,"3203","Muy práctico","El temario impartido ha sido bueno",5,"['Muy práctico']",1651622070.25388
5363,"feeback","507066431165595207","Aspectos Legales y Profesionales","2022-05-03 23:54:30.253880+00:00",2,"3203","Poca paciencia","La mayor del docente ha sido buena",3,"['Poca paciencia']",1651622070.25388
5364,"feeback","507066431165595207","Aspectos Legales y Profesionales","2022-05-03 23:54:30.253880+00:00",2,"3203","Temperatura perfecta","El ambiente ha sido bueno",5,"['Temperatura perfecta']",1651622070.25388
5365,"feeback","5076528492514277826","Sistemas Basados en Computador","2022-05-10 23:55:25.562107+00:00",2,"3203","Normal","Mi estado físico ha sido bueno",4,"['Normal']",1652226925.562107
5366,"feeback","5076528492514277826","Sistemas Basados en Computador","2022-05-10 23:55:25.562107+00:00",2,"3203","Eufórico/a","Mi estado anímico ha sido bueno",5,"['Eufórico/a']",1652226925.562107
5367,"feeback","5076528492514277826","Sistemas Basados en Computador","2022-05-10 23:55:25.562107+00:00",2,"3203","Poco práctico","El temario impartido ha sido bueno",1,"['Poco práctico']",1652226925.562107
5368,"feeback","5076528492514277826","Sistemas Basados en Computador","2022-05-10 23:55:25.562107+00:00",2,"3203","Buena actitud","La mayor del docente ha sido buena",4,"['Buena actitud']",1652226925.562107
5369,"feeback","5076528492514277826","Sistemas Basados en Computador","2022-05-10 23:55:25.562107+00:00",2,"3203","Ambiente agradable","El ambiente ha sido bueno",4,"['Ambiente agradable']",1652226925.562107
5370,"feeback","5078735514148981635","Sistemas de Tiempo Real","2022-05-03 23:54:20.627160+00:00",2,"3301","Enérgico/a","Mi estado físico ha sido bueno",4,"['Enérgico/a']",1651622060.62716
5371,"feeback","5078735514148981635","Sistemas de Tiempo Real","2022-05-03 23:54:20.627160+00:00",2,"3301","Triste","Mi estado anímico ha sido bueno",2,"['Triste']",1651622060.62716
5372,"feeback","5078735514148981635","Sistemas de Tiempo Real","2022-05-03 23:54:20.627160+00:00",2,"3301","Repetitivo","El temario impartido ha sido bueno",1,"['Repetitivo']",1651622060.62716
5373,"feeback","5078735514148981635","Sistemas de Tiempo Real","2022-05-03 23:54:20.627160+00:00",2,"3301","Buena actitud","La mayor del docente ha sido buena",4,"['Buena actitud']",1651622060.62716
5374,"feeback","5078735514148981635","Sistemas de Tiempo Real","2022-05-03 23:54:20.627160+00:00",2,"3301","Demasiado ruido","El ambiente ha sido bueno",2,"['Demasiado ruido']",1651622060.62716
5375,"feeback","5089048516522644088","Fundamentos de Economía y Empresa","2022-05-04 23:55:08.239846+00:00",2,"CIC-3","Enérgico/a","Mi estado físico ha sido bueno",5,"['Enérgico/a']",1651708508.239846
5376,"feeback","5089048516522644088","Fundamentos de Economía y Empresa","2022-05-04 23:55:08.239846+00:00",2,"CIC-3","Con ansiedad","Mi estado anímico ha sido bueno",1,"['Con ansiedad']",1651708508.239846
5377,"feeback","5089048516522644088","Fundamentos de Economía y Empresa","2022-05-04 23:55:08.239846+00:00",2,"CIC-3","Poco práctico","El temario impartido ha sido bueno",2,"['Poco práctico']",1651708508.239846
5378,"feeback","5089048516522644088","Fundamentos de Economía y Empresa","2022-05-04 23:55:08.239846+00:00",2,"CIC-3","Buena organización","La mayor del docente ha sido buena",4,"['Buena organización']",1651708508.239846
5379,"feeback","5089048516522644088","Fundamentos de Economía y Empresa","2022-05-04 23:55:08.239846+00:00",2,"CIC-3","Iluminación correcta","El ambiente ha sido bueno",4,"['Iluminación correcta']",1651708508.239846
5380,"feeback","5114317619494422062","Programación","2022-05-12 23:55:17.011596+00:00",2,"3203","Enérgico/a","Mi estado físico ha sido bueno",5,"['Enérgico/a']",1652399717.011596
5381,"feeback","5114317619494422062","Programación","2022-05-12 23:55:17.011596+00:00",2,"3203","Aburrido/a","Mi estado anímico ha sido bueno",3,"['Aburrido/a']",1652399717.011596
5382,"feeback","5114317619494422062","Programación","2022-05-12 23:55:17.011596+00:00",2,"3203","Repetitivo","El temario impartido ha sido bueno",1,"['Repetitivo']",1652399717.011596
5383,"feeback","5114317619494422062","Programación","2022-05-12 23:55:17.011596+00:00",2,"3203","Poca cooperación","La mayor del docente ha sido buena",3,"['Poca cooperación']",1652399717.011596
5384,"feeback","5114317619494422062","Programación","2022-05-12 23:55:17.011596+00:00",2,"3203","Sin ruido","El ambiente ha sido bueno",5,"['Sin ruido']",1652399717.011596
5385,"feeback","5135913532390348918","Aspectos Éticos y Sociales","2022-05-10 23:55:25.562107+00:00",2,"CIC-4","Enfermo/a","Mi estado físico ha sido bueno",2,"['Enfermo/a']",1652226925.562107
5386,"feeback","5135913532390348918","Aspectos Éticos y Sociales","2022-05-10 23:55:25.562107+00:00",2,"CIC-4","Normal","Mi estado anímico ha sido bueno",3,"['Normal']",1652226925.562107
5387,"feeback","5135913532390348918","Aspectos Éticos y Sociales","2022-05-10 23:55:25.562107+00:00",2,"CIC-4","Repetitivo","El temario impartido ha sido bueno",3,"['Repetitivo']",1652226925.562107
5388,"feeback","5135913532390348918","Aspectos Éticos y Sociales","2022-05-10 23:55:25.562107+00:00",2,"CIC-4","Poca cooperación","La mayor del docente ha sido buena",2,"['Poca cooperación']",1652226925.562107
5389,"feeback","5135913532390348918","Aspectos Éticos y Sociales","2022-05-10 23:55:25.562107+00:00",2,"CIC-4","Demasiado calor","El ambiente ha sido bueno",2,"['Demasiado calor']",1652226925.562107
5390,"feeback","514281402418667648","Sistemas Basados en Computador","2021-09-01 17:42:02.754346+00:00",2,"3203","Enérgico/a","Mi estado físico ha sido bueno",4,"['Enérgico/a']",1630518122.754346
5391,"feeback","514281402418667648","Sistemas Basados en Computador","2021-09-01 17:42:02.754346+00:00",2,"3203","Motivado/a","Mi estado anímico ha sido bueno",3,"['Motivado/a']",1630518122.754346
5392,"feeback","514281402418667648","Sistemas Basados en Computador","2021-09-01 17:42:02.754346+00:00",2,"3203","Temario denso","El temario impartido ha sido bueno",2,"['Temario denso']",1630518122.754346
5393,"feeback","514281402418667648","Sistemas Basados en Computador","2021-09-01 17:42:02.754346+00:00",2,"3203","Poco dinamismo","La mayor del docente ha sido buena",3,"['Poco dinamismo']",1630518122.754346
5394,"feeback","514281402418667648","Sistemas Basados en Computador","2021-09-01 17:42:02.754346+00:00",2,"3203","Ambiente agradable","El ambiente ha sido bueno",4,"['Ambiente agradable']",1630518122.754346
5395,"feeback","5155493705901510386","Sistemas Empotrados","2022-04-26 23:54:48.268598+00:00",2,"3301","Con dolor de espalda","Mi estado físico ha sido bueno",1,"['Con dolor de espalda']",1651017288.268598
5396,"feeback","5155493705901510386","Sistemas Empotrados","2022-04-26 23:54:48.268598+00:00",2,"3301","Con ansiedad","Mi estado anímico ha sido bueno",2,"['Con ansiedad']",1651017288.268598
5397,"feeback","5155493705901510386","Sistemas Empotrados","2022-04-26 23:54:48.268598+00:00",2,"3301","Material limitado","El temario impartido ha sido bueno",1,"['Material limitado']",1651017288.268598
5398,"feeback","5155493705901510386","Sistemas Empotrados","2022-04-26 23:54:48.268598+00:00",2,"3301","Explicaciones aburridas","La mayor del docente ha sido buena",1,"['Explicaciones aburridas']",1651017288.268598
5399,"feeback","5155493705901510386","Sistemas Empotrados","2022-04-26 23:54:48.268598+00:00",2,"3301","Temperatura perfecta","El ambiente ha sido bueno",4,"['Temperatura perfecta']",1651017288.268598
5400,"feeback","5159510458902749358","Sistemas Basados en Computador","2022-05-12 23:55:30.167184+00:00",2,"3301","Enérgico/a","Mi estado físico ha sido bueno",4,"['Enérgico/a']",1652399730.167184
5401,"feeback","5159510458902749358","Sistemas Basados en Computador","2022-05-12 23:55:30.167184+00:00",2,"3301","Contento/a","Mi estado anímico ha sido bueno",5,"['Contento/a']",1652399730.167184
5402,"feeback","5159510458902749358","Sistemas Basados en Computador","2022-05-12 23:55:30.167184+00:00",2,"3301","Material limitado","El temario impartido ha sido bueno",1,"['Material limitado']",1652399730.167184
5403,"feeback","5159510458902749358","Sistemas Basados en Computador","2022-05-12 23:55:30.167184+00:00",2,"3301","Poca cooperación","La mayor del docente ha sido buena",2,"['Poca cooperación']",1652399730.167184
5404,"feeback","5159510458902749358","Sistemas Basados en Computador","2022-05-12 23:55:30.167184+00:00",2,"3301","Poca luz","El ambiente ha sido bueno",3,"['Poca luz']",1652399730.167184
5405,"feeback","5162954656171021002","Seguridad de Sistemas y Redes","2022-05-04 23:55:08.239846+00:00",2,"CIC-4","Normal","Mi estado físico ha sido bueno",4,"['Normal']",1651708508.239846
5406,"feeback","5162954656171021002","Seguridad de Sistemas y Redes","2022-05-04 23:55:08.239846+00:00",2,"CIC-4","Contento/a","Mi estado anímico ha sido bueno",4,"['Contento/a']",1651708508.239846
5407,"feeback","5162954656171021002","Seguridad de Sistemas y Redes","2022-05-04 23:55:08.239846+00:00",2,"CIC-4","Temario denso","El temario impartido ha sido bueno",1,"['Temario denso']",1651708508.239846
5408,"feeback","5162954656171021002","Seguridad de Sistemas y Redes","2022-05-04 23:55:08.239846+00:00",2,"CIC-4","Explicaciones aburridas","La mayor del docente ha sido buena",2,"['Explicaciones aburridas']",1651708508.239846
5409,"feeback","5162954656171021002","Seguridad de Sistemas y Redes","2022-05-04 23:55:08.239846+00:00",2,"CIC-4","Iluminación correcta","El ambiente ha sido bueno",5,"['Iluminación correcta']",1651708508.239846
5410,"feeback","5187574820050938747","Sistemas Basados en Computador","2022-05-04 23:55:21.036882+00:00",2,"CIC-4","Enérgico/a","Mi estado físico ha sido bueno",5,"['Enérgico/a']",1651708521.036882
5411,"feeback","5187574820050938747","Sistemas Basados en Computador","2022-05-04 23:55:21.036882+00:00",2,"CIC-4","Aburrido/a","Mi estado anímico ha sido bueno",2,"['Aburrido/a']",1651708521.036882
5412,"feeback","5187574820050938747","Sistemas Basados en Computador","2022-05-04 23:55:21.036882+00:00",2,"CIC-4","Material adecuado","El temario impartido ha sido bueno",3,"['Material adecuado']",1651708521.036882
5413,"feeback","5187574820050938747","Sistemas Basados en Computador","2022-05-04 23:55:21.036882+00:00",2,"CIC-4","Explicaciones entretenidas","La mayor del docente ha sido buena",3,"['Explicaciones entretenidas']",1651708521.036882
5414,"feeback","5187574820050938747","Sistemas Basados en Computador","2022-05-04 23:55:21.036882+00:00",2,"CIC-4","Ambiente denso","El ambiente ha sido bueno",1,"['Ambiente denso']",1651708521.036882
5415,"feeback","5210681535239834893","Aspectos Éticos y Sociales","2022-05-10 23:55:32.130275+00:00",2,"3104","Con dolor de espalda","Mi estado físico ha sido bueno",2,"['Con dolor de espalda']",1652226932.130275
5416,"feeback","5210681535239834893","Aspectos Éticos y Sociales","2022-05-10 23:55:32.130275+00:00",2,"3104","Triste","Mi estado anímico ha sido bueno",3,"['Triste']",1652226932.130275
5417,"feeback","5210681535239834893","Aspectos Éticos y Sociales","2022-05-10 23:55:32.130275+00:00",2,"3104","Muy práctico","El temario impartido ha sido bueno",4,"['Muy práctico']",1652226932.130275
5418,"feeback","5210681535239834893","Aspectos Éticos y Sociales","2022-05-10 23:55:32.130275+00:00",2,"3104","Mala organización","La mayor del docente ha sido buena",1,"['Mala organización']",1652226932.130275
5419,"feeback","5210681535239834893","Aspectos Éticos y Sociales","2022-05-10 23:55:32.130275+00:00",2,"3104","Sin ruido","El ambiente ha sido bueno",3,"['Sin ruido']",1652226932.130275
5420,"feeback","5215487417765813254","Programación","2022-04-30 23:54:34.564060+00:00",2,"CIC-3","Con dolor de cuello","Mi estado físico ha sido bueno",1,"['Con dolor de cuello']",1651362874.56406
5421,"feeback","5215487417765813254","Programación","2022-04-30 23:54:34.564060+00:00",2,"CIC-3","Agobiado/a","Mi estado anímico ha sido bueno",1,"['Agobiado/a']",1651362874.56406
5422,"feeback","5215487417765813254","Programación","2022-04-30 23:54:34.564060+00:00",2,"CIC-3","Temario denso","El temario impartido ha sido bueno",1,"['Temario denso']",1651362874.56406
5423,"feeback","5215487417765813254","Programación","2022-04-30 23:54:34.564060+00:00",2,"CIC-3","Creatividad","La mayor del docente ha sido buena",4,"['Creatividad']",1651362874.56406
5424,"feeback","5215487417765813254","Programación","2022-04-30 23:54:34.564060+00:00",2,"CIC-3","Sin ruido","El ambiente ha sido bueno",4,"['Sin ruido']",1651362874.56406
5425,"feeback","5238858399553993445","Seguridad de Sistemas y Redes","2021-09-01 17:42:02.754346+00:00",2,"CIC-4","Con dolor de cabeza","Mi estado físico ha sido bueno",3,"['Con dolor de cabeza']",1630518122.754346
5426,"feeback","5238858399553993445","Seguridad de Sistemas y Redes","2021-09-01 17:42:02.754346+00:00",2,"CIC-4","Aburrido/a","Mi estado anímico ha sido bueno",3,"['Aburrido/a']",1630518122.754346
5427,"feeback","5238858399553993445","Seguridad de Sistemas y Redes","2021-09-01 17:42:02.754346+00:00",2,"CIC-4","Material adecuado","El temario impartido ha sido bueno",3,"['Material adecuado']",1630518122.754346
5428,"feeback","5238858399553993445","Seguridad de Sistemas y Redes","2021-09-01 17:42:02.754346+00:00",2,"CIC-4","Poca cooperación","La mayor del docente ha sido buena",2,"['Poca cooperación']",1630518122.754346
5429,"feeback","5238858399553993445","Seguridad de Sistemas y Redes","2021-09-01 17:42:02.754346+00:00",2,"CIC-4","Demasiado calor","El ambiente ha sido bueno",3,"['Demasiado calor']",1630518122.754346
5430,"feeback","5245196210698194953","Inglés Nivel Avanzado","2022-05-10 23:55:29.081783+00:00",2,"3301","Enérgico/a","Mi estado físico ha sido bueno",4,"['Enérgico/a']",1652226929.081783
5431,"feeback","5245196210698194953","Inglés Nivel Avanzado","2022-05-10 23:55:29.081783+00:00",2,"3301","Triste","Mi estado anímico ha sido bueno",2,"['Triste']",1652226929.081783
5432,"feeback","5245196210698194953","Inglés Nivel Avanzado","2022-05-10 23:55:29.081783+00:00",2,"3301","Temario denso","El temario impartido ha sido bueno",2,"['Temario denso']",1652226929.081783
5433,"feeback","5245196210698194953","Inglés Nivel Avanzado","2022-05-10 23:55:29.081783+00:00",2,"3301","Poca paciencia","La mayor del docente ha sido buena",1,"['Poca paciencia']",1652226929.081783
5434,"feeback","5245196210698194953","Inglés Nivel Avanzado","2022-05-10 23:55:29.081783+00:00",2,"3301","Demasiado calor","El ambiente ha sido bueno",2,"['Demasiado calor']",1652226929.081783
5435,"feeback","5246268920099240388","Seguridad de Sistemas y Redes","2022-05-06 23:55:05.887521+00:00",2,"3104","Enfermo/a","Mi estado físico ha sido bueno",1,"['Enfermo/a']",1651881305.887521
5436,"feeback","5246268920099240388","Seguridad de Sistemas y Redes","2022-05-06 23:55:05.887521+00:00",2,"3104","Aburrido/a","Mi estado anímico ha sido bueno",1,"['Aburrido/a']",1651881305.887521
5437,"feeback","5246268920099240388","Seguridad de Sistemas y Redes","2022-05-06 23:55:05.887521+00:00",2,"3104","Repetitivo","El temario impartido ha sido bueno",2,"['Repetitivo']",1651881305.887521
5438,"feeback","5246268920099240388","Seguridad de Sistemas y Redes","2022-05-06 23:55:05.887521+00:00",2,"3104","Creatividad","La mayor del docente ha sido buena",4,"['Creatividad']",1651881305.887521
5439,"feeback","5246268920099240388","Seguridad de Sistemas y Redes","2022-05-06 23:55:05.887521+00:00",2,"3104","Poca luz","El ambiente ha sido bueno",1,"['Poca luz']",1651881305.887521
5440,"feeback","5248468257009260567","Sistemas de Tiempo Real","2022-05-12 23:55:30.167184+00:00",2,"3301","Agotado/a","Mi estado físico ha sido bueno",1,"['Agotado/a']",1652399730.167184
5441,"feeback","5248468257009260567","Sistemas de Tiempo Real","2022-05-12 23:55:30.167184+00:00",2,"3301","Agobiado/a","Mi estado anímico ha sido bueno",2,"['Agobiado/a']",1652399730.167184
